customer_id,subscription_type,monthly_revenue,tenure_months,country,industry,sessions_30d,sessions_90d,days_since_last_login,days_since_last_core_action,login_frequency_change,session_duration_change,ticket_count,support_sentiment,error_rate,failed_api_calls,rage_click_count,billing_page_visits,downgrade_page_visits,invoice_download_frequency,trial_expiry_days,tier_capacity_utilization,export_frequency,api_usage,api_limit_usage,seat_limit_usage,churned
CUST-001695,Starter,77.83,19,US,SaaS,11,48,9,16,0.2262,0.5866,0,-0.2523,0.046,2,0,0,0,0,-1,0.3666,2,261,0.0261,0.89,0
CUST-001696,Starter,61.23,10,US,FinTech,9,27,39,41,0.1524,0.1641,3,0.3115,0.2649,2,1,1,0,1,-1,0.3321,3,376,0.0376,0.6593,1
CUST-001697,Starter,42.89,25,Singapore,HealthTech,5,38,11,19,-0.2111,0.3732,0,0.1989,0.41,2,2,1,0,1,-1,0.1873,1,1042,0.1042,0.799,0
CUST-001698,Starter,78.83,84,India,HealthTech,11,30,12,14,0.2656,0.1802,1,0.3446,0.0579,2,0,0,0,1,-1,0.3218,5,2295,0.2295,0.0725,0
CUST-001699,Enterprise,4626.43,19,Netherlands,Legal Tech,10,40,21,24,-0.459,-0.1336,4,0.0583,0.1274,3,2,0,1,1,-1,0.1071,4,36,0.0036,0.8862,1
CUST-001700,Professional,201.68,1,US,HR Tech,10,36,1,10,-0.5206,0.05,4,0.4247,0.1029,2,1,1,0,1,-1,0.2037,5,500,0.05,0.2075,0
CUST-001701,Enterprise,4388.62,1,France,MarTech,13,36,4,9,-0.3828,0.5033,3,0.0754,0.0007,3,0,4,2,1,-1,0.5832,3,315,0.0315,0.3262,0
CUST-001702,Professional,262.16,38,India,Other,12,33,6,13,-0.01,-0.1309,0,0.3896,0.0231,2,0,2,1,0,-1,0.408,3,387,0.0387,0.6097,0
CUST-001703,Starter,75.74,13,US,Other,10,35,2,4,0.2025,-0.2598,1,-0.0826,0.0474,0,0,2,0,0,-1,0.4082,3,112,0.0112,0.3005,0
CUST-001704,Professional,267.18,31,Brazil,E-Commerce,14,41,12,21,-0.8928,-0.2835,0,-0.0549,0.0154,2,0,1,2,2,-1,0.2111,2,1123,0.1123,0.5136,1
CUST-001705,Professional,227.74,34,Singapore,PropTech,10,46,10,15,0.3968,-0.0544,1,0.3408,0.0114,2,0,2,0,2,-1,0.2398,3,168,0.0168,0.2303,0
CUST-001706,Starter,59.47,47,Netherlands,SaaS,6,26,8,12,0.0393,-0.2509,1,-0.0327,0.1177,1,0,0,1,2,-1,0.3179,3,75,0.0075,0.5302,0
CUST-001707,Professional,192.47,53,Canada,FinTech,2,33,41,45,-0.4703,0.4185,0,0.9823,0.1541,4,0,2,0,0,-1,0.396,5,616,0.0616,0.2769,1
CUST-001708,Starter,60.32,14,US,E-Commerce,4,47,2,6,0.0303,0.0541,2,0.3266,0.103,1,0,2,1,2,-1,0.2696,5,1966,0.1966,0.3097,0
CUST-001709,Professional,258.04,7,US,HealthTech,11,32,9,17,0.3278,0.2429,0,0.11,0.1951,3,2,2,0,0,-1,0.6195,4,137,0.0137,0.0517,0
CUST-001710,Professional,292.81,58,Singapore,SaaS,2,28,5,11,0.1798,-0.0747,5,0.428,0.0398,4,1,1,0,1,-1,0.5413,1,316,0.0316,0.306,0
CUST-001711,Starter,52.36,14,US,EdTech,3,27,2,10,0.3297,-0.285,0,-0.0923,0.1834,4,2,1,0,1,-1,0.3819,1,33,0.0033,0.4538,0
CUST-001712,Starter,57.68,1,India,HR Tech,11,32,1,9,-0.4099,-0.3273,5,0.4692,0.0721,0,2,1,0,1,-1,0.4823,2,202,0.0202,0.2646,0
CUST-001713,Business,665.88,18,India,FinTech,2,43,15,20,-0.1242,-0.227,0,0.4581,0.3065,1,3,0,0,0,-1,0.2433,3,819,0.0819,0.1146,0
CUST-001714,Professional,232.7,15,France,EdTech,6,36,6,11,-0.2774,0.0869,0,0.6014,0.0236,3,2,0,0,0,-1,0.3347,4,1066,0.1066,0.1948,0
CUST-001715,Starter,60.5,40,Singapore,MarTech,6,23,12,15,0.5153,0.13,1,-0.0763,0.1513,1,0,0,1,0,-1,0.9826,1,133,0.0133,0.6526,0
CUST-001716,Enterprise,1562.42,19,US,HR Tech,9,33,5,12,0.1918,0.1508,0,-0.3891,0.1676,1,0,4,1,1,-1,0.5394,6,396,0.0396,0.3919,1
CUST-001717,Starter,56.06,7,US,SaaS,12,35,1,2,0.8541,-0.3722,2,-0.1441,0.0348,3,0,0,0,0,-1,0.5041,2,768,0.0768,0.7647,0
CUST-001718,Professional,116.7,60,US,HR Tech,8,32,2,6,-0.1403,-0.0001,1,-0.0127,0.0935,2,0,1,1,0,-1,0.4725,1,9,0.0009,0.4745,0
CUST-001719,Enterprise,1592.34,29,UK,E-Commerce,10,41,3,3,-0.2174,-0.2565,1,0.7669,0.1474,2,0,0,0,0,-1,0.3045,1,119,0.0119,0.8763,0
CUST-001720,Starter,68.56,17,US,Legal Tech,8,27,25,34,-0.0428,0.1004,1,0.978,0.1056,3,0,4,1,1,-1,0.2564,5,19,0.0019,0.425,1
CUST-001721,Starter,41.93,6,US,E-Commerce,8,35,0,1,0.4135,0.1198,1,0.2379,0.032,0,2,0,0,0,-1,0.3881,1,67,0.0067,0.5943,0
CUST-001722,Starter,46.03,8,Brazil,MarTech,9,32,29,29,-0.1098,-0.293,3,0.1038,0.0752,0,2,2,1,1,-1,0.4548,1,97,0.0097,0.4611,1
CUST-001723,Starter,32.2,19,Netherlands,PropTech,11,28,27,32,0.0373,0.242,3,-0.04,0.095,1,1,0,0,0,-1,0.3721,2,15,0.0015,0.1722,0
CUST-001724,Starter,37.98,1,US,EdTech,5,26,38,39,0.029,0.5847,2,0.4299,0.1264,2,0,0,2,0,-1,0.4575,0,288,0.0288,0.4529,1
CUST-001725,Professional,252.12,5,UK,E-Commerce,7,34,4,7,0.0118,0.2087,1,0.9754,0.161,1,0,1,0,2,-1,0.3778,3,265,0.0265,0.286,1
CUST-001726,Starter,53.68,22,Netherlands,Legal Tech,2,31,23,27,-0.1957,-0.0407,3,0.8143,0.3208,0,0,1,1,0,-1,0.0783,5,172,0.0172,0.6751,1
CUST-001727,Professional,275.13,11,US,PropTech,6,23,3,9,-0.0412,-0.0791,0,0.5552,0.287,1,1,2,0,2,-1,0.2902,2,191,0.0191,0.4351,0
CUST-001728,Enterprise,2890.35,9,US,E-Commerce,3,40,0,9,-0.054,-0.0523,3,0.5493,0.0725,0,1,2,0,1,-1,0.2706,3,385,0.0385,0.0669,0
CUST-001729,Business,560.22,2,US,HealthTech,8,34,1,1,-0.0023,-0.1902,0,0.4329,0.22,2,3,1,0,0,-1,0.0919,6,816,0.0816,0.2895,0
CUST-001730,Professional,168.52,10,France,Legal Tech,10,28,20,24,0.2831,0.0631,2,0.0811,0.1283,3,0,1,0,1,-1,0.6594,0,1846,0.1846,0.2193,0
CUST-001731,Starter,64.64,26,US,EdTech,7,28,0,3,0.5282,-0.2846,1,-0.1946,0.1348,0,2,0,1,0,-1,0.4695,3,848,0.0848,0.209,0
CUST-001732,Professional,210.0,5,Singapore,FinTech,5,32,5,11,-0.2521,-0.4724,0,0.0917,0.1606,2,1,0,0,0,-1,0.1173,0,247,0.0247,0.255,0
CUST-001733,Professional,279.84,1,UK,Other,14,42,0,9,-0.1176,0.0549,3,0.2689,0.0362,1,1,0,0,2,-1,0.4291,4,1041,0.1041,0.7634,0
CUST-001734,Professional,219.43,19,Germany,PropTech,5,35,2,8,-0.2475,0.0053,0,-0.4815,0.0822,2,0,1,0,1,-1,0.7211,2,869,0.0869,0.7256,1
CUST-001735,Starter,53.65,64,US,HealthTech,11,34,0,7,0.0561,-0.1428,2,0.0388,0.1497,1,1,1,0,2,-1,0.6159,5,1216,0.1216,0.257,0
CUST-001736,Business,870.45,16,Germany,FinTech,13,45,13,16,-0.1615,-0.3207,21,-0.2304,0.0826,1,2,11,0,0,-1,0.4591,6,33,0.0033,0.4901,0
CUST-001737,Professional,288.51,2,India,SaaS,3,25,6,9,0.0719,0.0724,2,0.5055,0.144,0,4,2,2,2,-1,0.5322,3,218,0.0218,0.25,0
CUST-001738,Starter,46.79,6,Canada,Legal Tech,11,28,16,25,0.3311,-0.2475,0,-0.1199,0.1293,1,0,1,1,2,-1,0.5519,4,23,0.0023,0.3518,0
CUST-001739,Starter,41.49,36,Canada,HealthTech,5,36,8,12,-0.7577,-0.0347,0,0.2313,0.0904,1,2,2,1,0,-1,0.6922,2,193,0.0193,0.05,1
CUST-001740,Professional,222.24,4,France,HR Tech,11,27,24,28,0.1475,0.4412,2,-0.18,0.0094,0,2,1,0,1,-1,0.1461,4,164,0.0164,0.6725,0
CUST-001741,Business,698.32,16,Netherlands,SaaS,1,21,4,6,-0.1381,0.1628,2,0.7391,0.3563,0,1,0,0,0,-1,0.4191,1,1206,0.1206,0.1176,0
CUST-001742,Business,992.51,9,Australia,SaaS,5,31,7,11,0.1381,-0.3423,1,-0.5803,0.002,2,0,1,0,0,-1,0.5078,4,1449,0.1449,0.1838,0
CUST-001743,Business,676.42,4,Canada,PropTech,4,31,6,10,-0.2689,-0.3187,3,0.2903,0.0111,2,2,3,0,0,-1,0.363,3,593,0.0593,0.1829,0
CUST-001744,Starter,32.72,30,US,Legal Tech,2,41,4,11,0.3589,0.038,2,-0.4109,0.111,4,0,1,0,0,-1,0.05,5,166,0.0166,0.6028,0
CUST-001745,Professional,294.47,24,US,HealthTech,8,24,13,19,0.274,-0.3438,0,-0.1037,0.0996,0,1,0,0,1,-1,0.4805,1,3,0.0003,0.0572,0
CUST-001746,Professional,267.72,19,US,MarTech,6,19,7,14,0.1705,-0.5004,1,0.1825,0.1463,3,1,2,0,1,-1,0.1148,6,555,0.0555,0.1605,1
CUST-001747,Starter,37.91,4,India,HealthTech,13,38,11,15,0.238,0.1331,1,0.2021,0.0157,3,2,4,0,2,-1,0.0672,7,345,0.0345,0.1549,0
CUST-001748,Starter,74.23,1,UK,E-Commerce,6,40,10,11,-0.2237,0.0802,1,0.1917,0.2879,1,2,0,1,1,-1,0.1287,5,116,0.0116,0.1913,0
CUST-001749,Business,603.4,15,UK,SaaS,9,42,1,8,-0.1859,0.1126,0,0.1607,0.1077,4,0,2,0,2,-1,0.5272,3,96,0.0096,0.3129,0
CUST-001750,Starter,47.86,14,Netherlands,EdTech,5,18,7,15,0.2257,0.0658,1,-0.1567,0.0509,0,1,0,0,1,-1,0.0943,4,410,0.041,0.1046,0
CUST-001751,Professional,280.28,3,Netherlands,SaaS,7,35,1,2,-0.2303,-0.0163,2,0.0344,0.136,1,1,0,0,1,-1,0.3361,2,69,0.0069,0.05,0
CUST-001752,Starter,55.51,1,Netherlands,SaaS,6,20,6,6,0.4337,-0.1655,0,0.1127,0.3793,4,1,1,0,1,-1,0.2274,5,398,0.0398,0.4989,0
CUST-001753,Starter,35.89,1,US,Other,7,25,7,12,-0.0971,0.129,0,0.1781,0.2496,2,1,0,1,0,-1,0.4103,0,1238,0.1238,0.2114,0
CUST-001754,Starter,47.45,84,India,HR Tech,3,28,41,43,0.1506,0.3825,2,0.0737,0.0404,2,2,3,0,1,-1,0.4201,5,783,0.0783,0.1151,1
CUST-001755,Enterprise,4027.34,27,US,MarTech,10,31,0,0,0.6298,-0.1253,1,0.3918,0.0635,1,1,2,0,0,-1,0.2022,4,1418,0.1418,0.05,0
CUST-001756,Business,503.51,45,US,FinTech,10,32,0,5,-0.2119,-0.2552,1,0.1374,0.1356,4,1,0,1,2,-1,0.1637,1,142,0.0142,0.3492,1
CUST-001757,Enterprise,3565.81,3,US,FinTech,9,31,0,7,0.0206,-0.2838,1,0.1805,0.0773,1,1,4,1,0,-1,0.8007,3,1519,0.1519,0.91,0
CUST-001758,Professional,238.05,58,US,HR Tech,2,24,3,11,0.3163,-0.2167,2,-0.0531,0.1863,1,0,1,1,1,-1,0.726,1,322,0.0322,0.1312,0
CUST-001759,Starter,46.19,2,UK,SaaS,4,26,12,17,0.2854,0.0506,2,-0.321,0.0414,2,0,0,0,2,-1,0.6825,2,498,0.0498,0.2146,0
CUST-001760,Professional,237.78,12,Brazil,FinTech,8,38,13,18,-0.0983,-0.5349,0,0.1616,0.1717,1,3,1,1,1,-1,0.4635,3,174,0.0174,0.35,0
CUST-001761,Professional,275.84,31,US,Legal Tech,4,28,9,9,-0.155,0.1098,2,0.583,0.1601,1,2,0,1,1,-1,0.175,1,2578,0.2578,0.1444,0
CUST-001762,Business,682.27,7,Canada,MarTech,4,31,15,19,-0.0699,0.161,3,0.2775,0.2584,4,1,1,0,0,-1,0.5567,5,287,0.0287,0.5939,0
CUST-001763,Starter,48.15,9,Germany,FinTech,13,36,2,4,0.4344,-0.4495,2,-0.227,0.0417,1,1,3,2,0,-1,0.5496,3,103,0.0103,0.5901,1
CUST-001764,Professional,149.23,2,US,HR Tech,10,36,0,6,-0.0837,-0.2448,1,0.4259,0.0934,2,1,2,0,1,-1,0.05,2,426,0.0426,0.4024,0
CUST-001765,Starter,59.21,2,Germany,E-Commerce,6,25,0,8,0.0234,0.0199,4,-0.034,0.0751,2,0,2,0,0,-1,0.2617,3,147,0.0147,0.4858,0
CUST-001766,Starter,72.99,17,US,FinTech,3,22,13,18,-0.128,-0.0359,0,0.3859,0.0312,1,4,3,0,1,-1,0.3614,3,286,0.0286,0.7068,1
CUST-001767,Business,593.8,20,France,MarTech,9,23,9,13,0.2117,0.1299,3,-0.0475,0.0909,4,0,1,0,3,-1,0.2568,3,116,0.0116,0.2668,0
CUST-001768,Professional,178.25,27,UK,PropTech,4,32,8,14,0.0467,-0.0353,1,0.2413,0.2467,0,0,2,0,0,-1,0.1304,3,244,0.0244,0.6968,0
CUST-001769,Starter,49.33,14,US,PropTech,14,40,2,10,-0.301,0.3162,0,-0.1074,0.2527,0,0,0,1,4,-1,0.3214,4,48,0.0048,0.4005,1
CUST-001770,Starter,57.04,18,US,Legal Tech,13,32,3,7,-0.2906,-0.0803,2,-0.0972,0.394,2,0,0,1,2,-1,0.3228,2,167,0.0167,0.3009,1
CUST-001771,Professional,144.68,1,Germany,HealthTech,10,33,22,26,-0.5996,-0.2458,2,-0.5265,0.1273,2,0,2,0,0,-1,0.6295,4,143,0.0143,0.7812,1
CUST-001772,Business,892.33,3,Netherlands,HealthTech,18,43,0,9,-0.2494,-0.2659,4,0.3048,0.2222,2,1,0,0,0,-1,0.327,7,1475,0.1475,0.3896,0
CUST-001773,Business,576.36,75,US,FinTech,7,26,10,13,0.2382,0.1839,0,0.2481,0.0741,2,0,3,0,0,-1,0.4435,5,448,0.0448,0.1432,0
CUST-001774,Enterprise,3968.77,1,Canada,EdTech,6,41,2,6,0.3971,0.0074,2,0.2706,0.0932,1,1,3,2,0,-1,0.2788,4,13,0.0013,0.3485,0
CUST-001775,Business,706.93,20,India,E-Commerce,5,42,0,6,0.2057,0.1584,0,0.2101,0.281,4,0,1,0,0,-1,0.5927,0,1224,0.1224,0.1735,0
CUST-001776,Starter,58.29,3,Netherlands,HR Tech,6,33,9,11,0.1664,0.1533,4,-0.2049,0.1055,2,0,1,0,1,-1,0.1737,5,516,0.0516,0.7399,1
CUST-001777,Professional,134.92,22,Australia,E-Commerce,1,26,2,5,-0.038,-0.505,4,0.4864,0.2856,3,2,2,0,0,-1,0.421,3,205,0.0205,0.1997,1
CUST-001778,Professional,246.0,22,Germany,PropTech,10,33,8,16,0.2325,-0.285,2,0.4971,0.0079,3,0,3,0,2,-1,0.4826,6,228,0.0228,0.1419,0
CUST-001779,Starter,38.43,4,India,FinTech,4,28,8,9,0.0859,-0.2552,1,-0.2153,0.2706,1,1,2,1,0,-1,0.179,5,15,0.0015,0.05,1
CUST-001780,Business,467.08,5,Netherlands,MarTech,10,29,5,12,0.5413,-0.204,3,0.3128,0.1162,2,0,1,0,0,-1,0.2384,1,1831,0.1831,0.5098,0
CUST-001781,Starter,56.33,19,UK,HR Tech,5,30,10,18,-0.0295,-0.1051,2,0.45,0.1922,2,2,2,1,1,-1,0.7262,6,984,0.0984,0.4121,0
CUST-001782,Enterprise,3982.54,8,US,E-Commerce,8,35,6,10,0.4029,0.2498,3,-0.088,0.1248,1,1,1,0,1,-1,0.2357,2,33,0.0033,0.211,0
CUST-001783,Professional,109.01,3,US,MarTech,13,31,2,8,0.2622,0.2996,0,-0.0184,0.128,2,0,2,1,0,-1,0.4865,4,572,0.0572,0.4478,0
CUST-001784,Professional,112.88,23,Australia,HR Tech,3,22,9,14,0.2206,-0.0732,3,0.3136,0.1365,2,0,0,0,1,-1,0.1419,1,298,0.0298,0.6898,0
CUST-001785,Professional,259.54,3,Australia,E-Commerce,5,18,6,6,-0.6034,-0.0628,0,-0.5041,0.2087,1,1,2,0,1,-1,0.0946,6,825,0.0825,0.1888,0
CUST-001786,Business,884.42,34,US,Legal Tech,11,33,0,7,0.2788,-0.1764,2,-0.3354,0.0422,2,1,2,1,0,-1,0.7163,4,488,0.0488,0.5688,0
CUST-001787,Professional,148.06,13,France,PropTech,5,37,16,24,-0.0383,0.0223,4,-0.2959,0.0255,2,1,2,0,0,-1,0.7311,3,266,0.0266,0.725,0
CUST-001788,Professional,222.05,2,UK,SaaS,8,32,5,14,-0.1332,0.0506,0,-0.6185,0.2301,2,0,1,0,1,-1,0.1534,5,286,0.0286,0.4083,0
CUST-001789,Starter,51.16,21,US,HR Tech,6,34,14,14,-0.4449,0.2016,0,0.534,0.0635,0,2,0,0,0,-1,0.4111,1,527,0.0527,0.3802,0
CUST-001790,Professional,225.54,13,Singapore,PropTech,10,31,15,22,-0.0017,0.1996,1,-0.6953,0.0151,1,1,2,1,1,-1,0.5929,1,531,0.0531,0.1772,0
CUST-001791,Starter,72.14,6,US,Other,6,22,4,6,0.0101,-0.5755,1,0.2372,0.0221,2,2,0,0,2,-1,0.5364,3,407,0.0407,0.81,0
CUST-001792,Business,446.91,9,US,EdTech,5,21,4,9,-0.3909,-0.0381,2,0.4247,0.136,2,1,1,0,0,-1,0.3665,4,1077,0.1077,0.3423,0
CUST-001793,Professional,254.6,6,France,FinTech,16,48,3,12,-0.442,0.346,2,-0.0174,0.0724,0,0,3,1,1,-1,0.6892,2,755,0.0755,0.3381,0
CUST-001794,Professional,197.61,5,Canada,Other,4,28,4,11,0.146,-0.1095,2,-0.1673,0.0107,1,1,0,0,2,-1,0.1059,1,63,0.0063,0.3688,0
CUST-001795,Starter,57.21,3,US,MarTech,7,22,15,19,0.2615,0.2848,4,0.1931,0.1297,3,0,1,0,1,-1,0.3654,5,1027,0.1027,0.4746,0
CUST-001796,Starter,61.7,8,India,HR Tech,11,31,10,17,0.0571,-0.0766,0,0.1007,0.0356,1,0,0,1,0,-1,0.1802,2,112,0.0112,0.4309,0
CUST-001797,Business,952.57,5,Germany,FinTech,14,37,0,6,0.3453,0.0437,2,0.5014,0.0008,2,1,1,0,1,-1,0.1555,2,1501,0.1501,0.3739,0
CUST-001798,Starter,31.84,20,US,FinTech,12,34,6,12,-0.0259,-0.2842,3,-0.9514,0.0286,2,0,1,0,1,-1,0.4957,5,823,0.0823,0.1213,1
CUST-001799,Starter,30.47,20,US,Other,7,34,38,44,-0.0163,-0.2748,1,-0.2675,0.0212,1,0,1,0,0,-1,0.1883,2,1199,0.1199,0.3338,1
CUST-001800,Starter,37.91,12,Germany,Other,21,51,6,14,-0.2751,0.1814,0,0.3246,0.056,2,0,0,0,0,-1,0.4232,4,564,0.0564,0.4604,0
CUST-001801,Enterprise,4952.57,27,US,SaaS,7,36,10,15,-0.4681,0.2205,25,0.1202,0.0516,2,1,24,0,0,-1,0.7337,2,527,0.0527,0.1526,0
CUST-001802,Business,828.05,33,Netherlands,E-Commerce,6,22,10,15,0.5564,0.0066,0,0.4008,0.0531,3,2,1,0,1,-1,0.57,3,143,0.0143,0.6882,0
CUST-001803,Starter,59.73,15,Australia,HR Tech,4,37,3,11,0.3394,-0.3069,2,0.2048,0.2263,2,0,2,0,0,-1,0.4843,2,491,0.0491,0.1963,0
CUST-001804,Starter,31.35,17,Singapore,PropTech,16,38,3,8,-0.4178,0.011,1,0.0461,0.1654,1,1,0,1,0,-1,0.7053,4,272,0.0272,0.243,1
CUST-001805,Starter,72.96,5,US,HealthTech,9,30,9,15,0.0467,0.3143,1,-0.0209,0.1035,2,4,2,0,1,-1,0.7406,3,83,0.0083,0.05,0
CUST-001806,Business,886.65,40,Singapore,HR Tech,12,37,4,10,-0.03,0.4357,1,1.0,0.2363,1,0,3,0,0,-1,0.4485,3,223,0.0223,0.6956,0
CUST-001807,Professional,231.96,1,UK,HR Tech,1,22,5,6,-0.0822,-0.0792,1,0.714,0.1323,1,1,2,0,1,-1,0.7295,4,542,0.0542,0.73,0
CUST-001808,Starter,45.96,7,US,HR Tech,12,36,8,15,-0.1227,-0.415,4,0.2982,0.1026,0,0,0,0,1,-1,0.9302,6,1042,0.1042,0.2033,0
CUST-001809,Starter,32.53,23,US,FinTech,14,40,10,15,0.1144,0.2101,0,0.1314,0.1535,2,1,1,1,1,-1,0.5892,1,288,0.0288,0.5207,0
CUST-001810,Starter,58.0,1,US,MarTech,9,31,2,5,0.2455,-0.069,1,0.3153,0.0667,3,0,1,2,2,-1,0.7524,4,171,0.0171,0.0548,0
CUST-001811,Professional,242.94,3,India,FinTech,6,38,1,7,0.1207,0.2358,1,0.4307,0.1555,2,0,0,1,0,-1,0.4445,0,87,0.0087,0.9186,0
CUST-001812,Business,455.54,16,UK,MarTech,9,38,2,9,-0.0362,0.0703,0,0.2675,0.0284,0,0,1,0,1,-1,0.1539,1,257,0.0257,0.6809,0
CUST-001813,Starter,60.69,14,US,Other,3,34,4,4,-0.0472,-0.2209,1,-0.2006,0.0834,1,0,0,3,3,-1,0.1662,3,167,0.0167,0.3687,0
CUST-001814,Starter,43.32,24,France,HealthTech,11,47,2,11,0.281,0.0146,3,0.8138,0.2921,2,1,3,0,0,-1,0.5911,4,296,0.0296,0.5184,0
CUST-001815,Starter,67.21,30,US,FinTech,6,41,5,8,0.139,0.3271,2,0.1985,0.088,2,3,0,1,2,-1,0.0511,3,53,0.0053,0.0858,0
CUST-001816,Enterprise,3388.66,2,France,MarTech,8,42,0,3,0.0218,-0.0373,2,0.9056,0.0222,3,1,1,1,2,-1,0.4048,3,664,0.0664,0.6387,0
CUST-001817,Starter,35.45,1,UK,FinTech,2,22,4,13,-0.0108,-0.2587,3,0.1749,0.1979,2,1,1,1,0,-1,0.3474,6,2,0.0002,0.3858,1
CUST-001818,Business,714.91,21,Australia,EdTech,5,34,3,11,0.1036,-0.3972,2,0.0017,0.1071,1,2,3,0,0,-1,0.4025,2,601,0.0601,0.2755,0
CUST-001819,Professional,178.15,6,Australia,FinTech,3,34,5,10,-0.1405,-0.193,0,0.6537,0.0641,1,1,2,1,2,-1,0.4345,5,183,0.0183,0.1689,1
CUST-001820,Starter,38.02,17,Germany,HealthTech,13,33,3,6,0.2465,-0.1025,2,0.2205,0.1936,2,1,2,1,0,-1,0.4184,6,222,0.0222,0.5847,0
CUST-001821,Starter,71.08,2,UK,HealthTech,8,33,2,2,-0.3228,0.205,1,0.1534,0.2812,4,0,0,0,1,-1,0.2261,5,93,0.0093,0.7543,0
CUST-001822,Starter,29.55,11,UK,MarTech,7,35,16,23,-0.1234,-0.2802,0,-0.3801,0.1476,0,0,1,0,1,-1,0.2029,1,1723,0.1723,0.4185,0
CUST-001823,Professional,161.43,12,Australia,MarTech,10,39,1,9,0.1833,0.3884,4,0.3641,0.1845,1,0,3,1,0,-1,0.5093,3,27,0.0027,0.6112,0
CUST-001824,Business,406.56,15,US,Other,10,35,8,12,-0.3399,-0.3343,2,-0.0973,0.2886,2,0,1,0,3,-1,0.4918,3,166,0.0166,0.2748,1
CUST-001825,Professional,118.2,12,US,HealthTech,13,33,18,22,-0.4719,0.5829,2,-0.0791,0.3323,2,1,1,1,2,-1,0.552,3,79,0.0079,0.7294,1
CUST-001826,Professional,158.42,12,US,HealthTech,3,25,5,14,0.0189,0.4314,1,-0.0962,0.0499,5,0,1,1,1,-1,0.4817,2,329,0.0329,0.3874,0
CUST-001827,Starter,31.71,7,UK,SaaS,7,44,14,21,-0.5089,0.0353,1,0.2756,0.0038,2,0,0,0,1,-1,0.8998,2,410,0.041,0.6947,0
CUST-001828,Enterprise,3588.21,1,Germany,HR Tech,12,29,0,7,-0.3896,-0.4119,2,-0.5142,0.064,2,2,0,0,1,-1,0.2615,1,109,0.0109,0.4474,0
CUST-001829,Business,451.12,1,Brazil,Legal Tech,4,24,4,8,0.227,-0.0139,3,0.0157,0.0514,1,1,3,0,0,-1,0.3741,5,532,0.0532,0.8018,0
CUST-001830,Starter,64.09,10,US,FinTech,2,35,4,7,-0.0614,-0.0967,0,0.4921,0.0645,0,0,2,1,0,-1,0.5871,6,402,0.0402,0.6782,0
CUST-001831,Enterprise,1684.25,7,UK,E-Commerce,3,29,0,5,0.3856,-0.3186,3,-0.3983,0.1031,1,0,2,0,1,-1,0.5299,2,922,0.0922,0.3134,0
CUST-001832,Professional,110.86,13,Australia,Other,2,35,4,13,-0.3614,0.0728,1,0.1692,0.1856,1,1,0,2,0,-1,0.1317,4,1185,0.1185,0.1977,0
CUST-001833,Professional,160.07,6,Australia,HR Tech,12,30,3,7,-0.0282,-0.2059,0,-0.1526,0.024,3,1,0,0,0,-1,0.8148,4,592,0.0592,0.5651,0
CUST-001834,Business,936.94,20,UK,Legal Tech,6,36,7,14,0.1199,-0.1787,1,-0.0615,0.2067,0,0,0,0,1,-1,0.307,4,497,0.0497,0.3275,0
CUST-001835,Business,783.84,35,UK,SaaS,10,26,19,27,-0.3512,-0.0509,0,0.7621,0.2323,8,0,2,0,2,-1,0.4538,5,464,0.0464,0.0558,0
CUST-001836,Professional,253.03,6,US,E-Commerce,12,30,0,0,0.3095,-0.1437,3,-0.5602,0.1335,3,1,0,0,2,-1,0.5777,0,91,0.0091,0.1467,0
CUST-001837,Starter,36.08,3,Netherlands,MarTech,8,30,2,10,0.1532,0.5195,2,0.4063,0.0238,2,0,1,0,1,-1,0.1847,2,1073,0.1073,0.0783,0
CUST-001838,Starter,70.71,2,US,HealthTech,2,38,4,12,-0.4828,-0.1339,1,-0.0912,0.0801,1,1,0,0,2,-1,0.6225,3,223,0.0223,0.2585,0
CUST-001839,Enterprise,1528.51,17,Netherlands,EdTech,2,30,4,9,-0.0113,0.1102,2,-0.1111,0.1415,2,0,3,1,0,-1,0.1781,4,587,0.0587,0.477,0
CUST-001840,Starter,39.65,10,India,Other,8,33,10,19,0.1158,0.0364,2,-0.3446,0.0203,3,1,4,0,1,-1,0.4426,2,290,0.029,0.1073,0
CUST-001841,Starter,59.8,3,Germany,PropTech,6,30,4,8,-0.177,0.0882,0,0.4016,0.1561,2,1,2,1,0,-1,0.4275,2,1166,0.1166,0.2466,0
CUST-001842,Professional,174.05,19,US,HealthTech,10,38,0,6,-0.444,0.1073,1,0.0234,0.2496,3,1,1,2,2,-1,0.2467,3,261,0.0261,0.7303,1
CUST-001843,Professional,295.84,2,Germany,EdTech,10,44,8,15,0.0835,0.2203,0,-0.0271,0.1168,0,2,0,0,1,-1,0.505,3,410,0.041,0.0725,0
CUST-001844,Professional,105.07,14,UK,Legal Tech,16,40,15,23,0.6634,0.0666,1,0.1439,0.1071,1,3,0,0,3,-1,0.1324,4,103,0.0103,0.1084,0
CUST-001845,Enterprise,4995.09,13,US,MarTech,8,34,5,13,-0.1161,0.0562,3,0.0319,0.1462,1,1,1,1,1,-1,0.3901,2,403,0.0403,0.2371,0
CUST-001846,Starter,60.18,23,India,E-Commerce,5,18,6,15,0.4708,0.0146,2,-0.7003,0.2344,2,1,0,0,1,-1,0.3198,5,113,0.0113,0.8263,0
